playerID,tmID,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage
burseja01w,SEA,196.14285714285714,154.0,75.14285714285714,0.44352047957987123,0.6784046466347892,0.14285714285714285,0.49966964151756965,0.22095383146383554,0.024304502326286483,0.054356180656921084,0.031133471084958262,0.3755523735879377,0.4438436857854304
cantydo01w,CHI,209.11111111111111,178.77777777777777,96.88888888888889,0.3974910723666735,0.7087050639083088,0.09074074074074073,0.4770952412946953,0.111520329339286,0.04071012542022208,0.003161186192715019,0.11520707758051436,1.5533247269317947,0.39937040123182715
carsoes01w,NYL,223.0,245.0,46.0,0.37551020408163266,0.6739130434782609,0.27586206896551724,0.4203740009048409,0.11764705882352941,0.04953560371517028,0.01238390092879257,0.047987616099071206,0.8857142857142857,0.39183673469387753
cashsw01w,SEA,388.57142857142856,316.57142857142856,159.14285714285714,0.41350366346166617,0.7309698506854411,0.17944262431840072,0.491959899180426,0.18699767802994546,0.028882392380827793,0.02117545904298564,0.0937507299209673,1.0805494203150694,0.42121433959976856
castriz01w,ATL,223.0,197.0,55.833333333333336,0.3852827414181908,0.7293144597332576,0.29436576109500595,0.4823350529479329,0.09627624627510767,0.0340574881986617,0.004386267090773805,0.0654450920840058,0.9125394564481556,0.4388236587149758
catchta01w,IND,505.0,392.0,170.0,0.40483052804627123,0.8188688113606758,0.3489705054898674,0.5404845603491495,0.23313644865542354,0.0758205530143897,0.02763590745039014,0.11321029908508606,1.438462360988827,0.4647710903894718
chrissh01w,NYL,356.2,304.0,99.6,0.3827143516546376,0.7901103970502334,0.32582491193243535,0.5052579289428183,0.11917933764998238,0.02920193063214709,0.023580441224336175,0.05118255807501093,0.7530118952419033,0.4495759843215688
cironkr01w,CON,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
colemma01w,WAS,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
currimo01w,WAS,274.0,210.0,119.75,0.3717236905105801,0.7898535145817754,0.3119318181818182,0.5044961276201373,0.16378004608584928,0.029343347037857494,0.006541033383442762,0.08179265399329076,1.135166930947704,0.4045279605018267
darlihe01w,SAS,142.375,132.25,53.375,0.32940324675143856,0.7367393834979101,0.30926681922797666,0.45636727745361627,0.10157519891918104,0.05602954519464594,0.004822522811364295,0.13632834574637234,1.463151346587264,0.3884657379099264
davenje01w,IND,120.5,98.0,40.5,0.45991587281949775,0.7090909090909091,0.0,0.512709801047059,0.2450533759434283,0.022149316651934453,0.07042564765077854,0.024767117699054875,0.2133838383838384,0.45991587281949775
davista02w,DET,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
deforan01w,DET,343.2857142857143,299.2857142857143,65.57142857142857,0.4036183960896446,0.8151746417310424,0.37121965781028204,0.5210108765231538,0.11739794680901462,0.042043939409198545,0.007652111672279244,0.07867956754204126,1.3941993562730015,0.4826789799599209
desouer01w,ATL,86.66666666666667,71.33333333333333,19.0,0.4921356719620465,0.43052503052503055,0.0,0.48660838746435764,0.2915812706743501,0.05081512872059482,0.049993690774065076,0.0378223269431121,0.37777777777777777,0.4921356719620465
diogoFernandes,WAS,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
dixonta01w,IND,274.8888888888889,257.1111111111111,61.0,0.42163250216331716,0.8311857125198638,0.23393864286537147,0.4799939023497284,0.11071980552525873,0.036303891157978004,0.005896355931852203,0.10759335255388894,1.421874925070386,0.43333478008112686
douglka01w,IND,386.75,321.875,93.5,0.41162195757776987,0.7865110984086455,0.3471690906234831,0.5315814264143754,0.12897765897755212,0.05484408335767153,0.01034826415029081,0.08452916639388497,1.3847199530355623,0.4840623853603638
dupreca01w,CHI,522.0,444.3333333333333,153.0,0.45333506225225967,0.7777831805131056,0.047619047619047616,0.5100052497295176,0.2196929757474145,0.033579972731638756,0.034157559529866315,0.056838747605895544,0.7879398673049467,0.45370136261856003
